Case Number,Date,Block,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
HJ843290,12/29/2003 12:45:00 AM,029XX S FEDERAL ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2113,001,3,35,08B,1176166,1885210,2003,09/07/2021 03:41:02 PM,41.840375885,-87.629033152,POINT (-87.629033152 41.840375885)
HJ838677,12/25/2003 08:00:00 PM,031XX S MICHIGAN AVE,THEFT,$500 AND UNDER,STREET,false,false,2112,002,3,35,06,1177701,1884261,2003,02/28/2018 03:56:25 PM,41.83773708,-87.623429152,POINT (-87.623429152 41.83773708)
HJ836957,12/24/2003 12:00:00 AM,031XX S MICHIGAN AVE,THEFT,$500 AND UNDER,STREET,false,false,2113,002,3,35,06,1177703,1884170,2003,02/10/2018 03:50:01 PM,41.837487324,-87.623424573,POINT (-87.623424573 41.837487324)
HJ836029,12/23/2003 10:30:00 AM,035XX S MICHIGAN AVE,THEFT,FROM BUILDING,POLICE FACILITY/VEH PARKING LOT,false,false,0211,002,3,35,06,1177772,1881692,2003,02/10/2018 03:50:01 PM,41.830685937,-87.62324655,POINT (-87.62324655 41.830685937)
HK111049,12/22/2003 10:00:00 PM,035XX S MICHIGAN AVE,THEFT,FROM BUILDING,POLICE FACILITY/VEH PARKING LOT,false,false,0211,002,3,35,06,1177772,1881665,2003,02/28/2018 03:56:25 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
HJ832814,12/22/2003 05:15:00 PM,0000X E 35TH ST,ASSAULT,SIMPLE,CTA PLATFORM,true,false,2113,002,3,35,08A,1177046,1881845,2003,02/28/2018 03:56:25 PM,41.831122218,-87.62590563,POINT (-87.62590563 41.831122218)
HJ832509,12/22/2003 09:00:00 AM,029XX S DEARBORN ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,CHA APARTMENT,false,false,2113,001,3,35,26,1176459,1885004,2003,02/10/2018 03:50:01 PM,41.839804007,-87.627964177,POINT (-87.627964177 41.839804007)
HJ830290,12/21/2003 08:30:00 AM,029XX S DEARBORN ST,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,true,true,2113,001,3,35,04B,1176459,1885004,2003,09/07/2021 03:41:02 PM,41.839804007,-87.627964177,POINT (-87.627964177 41.839804007)
HJ828948,12/20/2003 02:34:00 PM,031XX S MICHIGAN AVE,THEFT,RETAIL THEFT,GAS STATION,false,false,2112,002,3,35,06,1177699,1884310,2003,02/10/2018 03:50:01 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
HJ827078,12/19/2003 02:25:00 PM,029XX S STATE ST,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,true,false,2113,001,3,35,26,1176763,1885284,2003,02/28/2018 03:56:25 PM,41.840565492,-87.626840187,POINT (-87.626840187 41.840565492)
HJ827446,12/19/2003 12:15:00 PM,0000X W 33RD ST,THEFT,FROM BUILDING,LIBRARY,false,false,2113,002,3,35,06,1176410,1883127,2003,02/28/2018 03:56:25 PM,41.834654477,-87.628200527,POINT (-87.628200527 41.834654477)
HJ827187,12/19/2003 12:00:00 PM,0000X W 33RD ST,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,2113,002,3,35,06,1176410,1883127,2003,02/28/2018 03:56:25 PM,41.834654477,-87.628200527,POINT (-87.628200527 41.834654477)
HJ826150,12/19/2003 12:47:48 AM,030XX S STATE ST,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2113,001,3,35,18,1176776,1884799,2003,02/10/2018 03:50:01 PM,41.839234322,-87.626807122,POINT (-87.626807122 41.839234322)
HJ826167,12/18/2003 02:30:00 PM,031XX S WABASH AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2113,002,3,35,14,1177234,1884424,2003,02/28/2018 03:56:25 PM,41.838194943,-87.625137837,POINT (-87.625137837 41.838194943)
HJ827419,12/18/2003 06:00:00 AM,032XX S MICHIGAN AVE,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, BUILDING",false,false,2112,002,3,35,06,1177727,1883504,2003,02/28/2018 03:56:25 PM,41.835659225,-87.623356707,POINT (-87.623356707 41.835659225)
HJ823931,12/17/2003 10:10:00 PM,001XX E 35TH ST,THEFT,ATTEMPT THEFT,CURRENCY EXCHANGE,false,false,2112,002,3,35,06,1177924,1881826,2003,02/28/2018 03:56:25 PM,41.831050194,-87.622684793,POINT (-87.622684793 41.831050194)
HJ823218,12/17/2003 04:00:00 PM,001XX W 35TH ST,NARCOTICS,POSS: HEROIN(WHITE),CTA PLATFORM,true,false,0924,009,11,34,18,1175853,1881775,2003,02/28/2018 03:56:25 PM,41.830957008,-87.630284896,POINT (-87.630284896 41.830957008)
HJ819477,12/15/2003 09:00:00 AM,032XX S MICHIGAN AVE,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, BUILDING",false,false,2112,002,3,35,06,1177727,1883504,2003,02/28/2018 03:56:25 PM,41.835659225,-87.623356707,POINT (-87.623356707 41.835659225)
HJ817828,12/14/2003 07:21:00 PM,029XX S DEARBORN ST,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,true,2113,001,3,35,08B,1176459,1885004,2003,02/28/2018 03:56:25 PM,41.839804007,-87.627964177,POINT (-87.627964177 41.839804007)
HJ815653,12/13/2003 12:00:00 AM,033XX S STATE ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2113,002,3,35,14,1176884,1882853,2003,02/10/2018 03:50:01 PM,41.833891909,-87.626469581,POINT (-87.626469581 41.833891909)
HJ810072,12/10/2003 03:15:00 PM,001XX W 35TH ST,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0924,009,11,34,04A,1175649,1881770,2003,02/28/2018 03:56:25 PM,41.830947866,-87.631033528,POINT (-87.631033528 41.830947866)
HJ810679,12/10/2003 02:00:00 PM,031XX S STATE ST,CRIMINAL DAMAGE,TO VEHICLE,COLLEGE/UNIVERSITY GROUNDS,false,false,2113,002,3,35,14,1176851,1884121,2003,02/28/2018 03:56:25 PM,41.837372145,-87.626552382,POINT (-87.626552382 41.837372145)
HJ810136,12/10/2003 12:30:00 PM,034XX S STATE ST,THEFT,FROM BUILDING,OTHER,false,false,2113,002,3,35,06,1176835,1882220,2003,02/28/2018 03:56:25 PM,41.832156013,-87.626668478,POINT (-87.626668478 41.832156013)
HJ816840,12/10/2003 11:30:00 AM,031XX S DEARBORN ST,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, BUILDING",false,false,2113,002,3,35,06,1176477,1884243,2003,02/28/2018 03:56:25 PM,41.837715359,-87.627921059,POINT (-87.627921059 41.837715359)
HJ809758,12/09/2003 09:00:00 PM,031XX S FEDERAL ST,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,2113,002,3,35,06,1176195,1884376,2003,02/28/2018 03:56:25 PM,41.838086672,-87.628951832,POINT (-87.628951832 41.838086672)
HJ808620,12/09/2003 08:45:00 PM,034XX S MICHIGAN AVE,THEFT,FROM BUILDING,NURSING HOME/RETIREMENT HOME,false,false,2112,002,3,35,06,1177756,1882311,2003,02/28/2018 03:56:25 PM,41.832384884,-87.623286482,POINT (-87.623286482 41.832384884)
HJ802393,12/06/2003 05:00:00 PM,030XX S MICHIGAN AVE,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,2112,001,2,35,26,1177749,1884891,2003,02/28/2018 03:56:25 PM,41.839464759,-87.623233908,POINT (-87.623233908 41.839464759)
HJ799102,12/05/2003 03:55:00 AM,029XX S STATE ST,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,true,true,2113,001,3,35,08B,1176763,1885284,2003,02/28/2018 03:56:25 PM,41.840565492,-87.626840187,POINT (-87.626840187 41.840565492)
HJ797878,12/04/2003 02:15:00 PM,032XX S MICHIGAN AVE,THEFT,OVER $500,STREET,false,false,2113,002,3,35,06,1177723,1883635,2003,02/28/2018 03:56:25 PM,41.83601879,-87.623367411,POINT (-87.623367411 41.83601879)
HJ796679,12/03/2003 08:45:00 PM,029XX S FEDERAL ST,NARCOTICS,POSS: HEROIN(WHITE),CHA APARTMENT,true,false,2113,001,3,35,18,1176166,1885210,2003,02/28/2018 03:56:25 PM,41.840375885,-87.629033152,POINT (-87.629033152 41.840375885)
HJ796579,12/03/2003 08:30:00 PM,029XX S FEDERAL ST,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA APARTMENT,true,false,2113,001,3,35,26,1176166,1885210,2003,02/28/2018 03:56:25 PM,41.840375885,-87.629033152,POINT (-87.629033152 41.840375885)
HJ808424,12/03/2003 04:00:00 PM,030XX S MICHIGAN AVE,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BANK,false,false,2112,001,2,35,11,1177749,1884891,2003,02/28/2018 03:56:25 PM,41.839464759,-87.623233908,POINT (-87.623233908 41.839464759)
HJ796135,12/01/2003 06:00:00 PM,029XX S FEDERAL ST,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,true,2113,001,3,35,02,1176166,1885210,2003,02/28/2018 03:56:25 PM,41.840375885,-87.629033152,POINT (-87.629033152 41.840375885)
HJ791120,12/01/2003 12:35:00 AM,0000X W 35TH ST,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,false,2113,002,3,35,04A,1176445,1881792,2003,02/10/2018 03:50:01 PM,41.830990341,-87.628112318,POINT (-87.628112318 41.830990341)
HJ790637,11/30/2003 06:05:00 PM,031XX S MICHIGAN AVE,THEFT,$500 AND UNDER,STREET,false,false,2113,002,3,35,06,1177700,1884289,2003,02/28/2018 03:56:25 PM,41.837813937,-87.623431972,POINT (-87.623431972 41.837813937)
HJ790862,11/30/2003 05:00:00 PM,030XX S MICHIGAN AVE,THEFT,POCKET-PICKING,GAS STATION,false,false,2112,001,2,35,06,1177741,1884621,2003,02/10/2018 03:50:01 PM,41.83872404,-87.623271455,POINT (-87.623271455 41.83872404)
HJ789644,11/30/2003 09:28:53 AM,035XX S WABASH AVE,BATTERY,SIMPLE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,0211,002,3,35,08B,1177304,1881628,2003,02/10/2018 03:50:01 PM,41.830520918,-87.624965583,POINT (-87.624965583 41.830520918)
HJ788764,11/29/2003 06:00:00 PM,029XX S STATE ST,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,true,2113,001,3,35,08B,1176763,1885284,2003,09/07/2021 03:41:02 PM,41.840565492,-87.626840187,POINT (-87.626840187 41.840565492)
HJ788606,11/29/2003 05:30:00 AM,030XX S MICHIGAN AVE,THEFT,$500 AND UNDER,STREET,false,false,2112,002,2,35,06,1177743,1884654,2003,02/10/2018 03:50:01 PM,41.838814549,-87.623263115,POINT (-87.623263115 41.838814549)
HJ787957,11/29/2003 03:00:00 AM,001XX W 35TH ST,BATTERY,SIMPLE,CTA TRAIN,false,false,0924,009,11,34,08B,1175739,1881773,2003,02/28/2018 03:56:25 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
HJ787600,11/29/2003 12:50:00 AM,035XX S STATE ST,BATTERY,SIMPLE,STREET,false,false,0211,002,3,35,08B,1176847,1881696,2003,02/10/2018 03:50:01 PM,41.830717844,-87.626640265,POINT (-87.626640265 41.830717844)
HJ787419,11/28/2003 10:05:00 PM,001XX W 35TH ST,BATTERY,SIMPLE,CTA TRAIN,true,false,0924,002,11,34,08B,1175898,1881777,2003,02/28/2018 03:56:25 PM,41.830961485,-87.630119729,POINT (-87.630119729 41.830961485)
HJ783649,11/26/2003 05:47:54 PM,030XX S STATE ST,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,2113,001,3,35,18,1176776,1884790,2003,02/28/2018 03:56:25 PM,41.839209625,-87.626807394,POINT (-87.626807394 41.839209625)
HJ783306,11/26/2003 01:30:00 PM,029XX S FEDERAL ST,ASSAULT,SIMPLE,CHA PARKING LOT/GROUNDS,false,false,2113,001,3,35,08A,1176159,1885264,2003,02/28/2018 03:56:25 PM,41.840524223,-87.629057214,POINT (-87.629057214 41.840524223)
HJ783591,11/25/2003 01:00:00 PM,032XX S STATE ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,false,false,2113,002,3,35,11,1176864,1883625,2003,02/28/2018 03:56:25 PM,41.836010789,-87.626519656,POINT (-87.626519656 41.836010789)
HJ780420,11/25/2003 03:45:00 AM,001XX W 35TH ST,THEFT,POCKET-PICKING,CTA TRAIN,false,false,0924,009,11,34,06,1175739,1881773,2003,02/10/2018 03:50:01 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
HJ780092,11/24/2003 08:30:00 PM,032XX S STATE ST,CRIMINAL TRESPASS,TO LAND,COLLEGE/UNIVERSITY GROUNDS,true,false,2113,002,3,35,26,1176864,1883625,2003,02/28/2018 03:56:25 PM,41.836010789,-87.626519656,POINT (-87.626519656 41.836010789)
HJ779019,11/24/2003 11:40:50 AM,035XX S FEDERAL ST,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,false,false,0211,002,3,35,06,1176232,1881549,2003,02/10/2018 03:50:01 PM,41.830328325,-87.628901133,POINT (-87.628901133 41.830328325)
HJ779369,11/23/2003 09:00:00 AM,033XX S FEDERAL ST,OTHER OFFENSE,TELEPHONE THREAT,COMMERCIAL / BUSINESS OFFICE,false,false,2113,002,3,35,26,1176173,1883043,2003,02/28/2018 03:56:25 PM,41.83442931,-87.629072664,POINT (-87.629072664 41.83442931)
HJ775619,11/22/2003 04:20:00 PM,033XX S DEARBORN ST,CRIMINAL TRESPASS,TO LAND,"SCHOOL, PRIVATE, BUILDING",true,false,2113,002,3,35,26,1176509,1882963,2003,02/28/2018 03:56:25 PM,41.834202217,-87.627842215,POINT (-87.627842215 41.834202217)
HJ775291,11/22/2003 01:05:00 PM,030XX S MICHIGAN AVE,CRIMINAL TRESPASS,TO LAND,OTHER,true,false,2112,001,2,35,26,1177749,1884891,2003,02/28/2018 03:56:25 PM,41.839464759,-87.623233908,POINT (-87.623233908 41.839464759)
HJ771866,11/20/2003 07:30:00 PM,035XX S FEDERAL ST,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,0211,002,3,35,18,1176229,1881694,2003,02/10/2018 03:50:01 PM,41.830726285,-87.628907777,POINT (-87.628907777 41.830726285)
HJ771469,11/20/2003 05:15:00 PM,030XX S STATE ST,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,2113,001,3,35,18,1176833,1884801,2003,02/28/2018 03:56:25 PM,41.839238523,-87.6265979,POINT (-87.6265979 41.839238523)
HJ771215,11/20/2003 03:38:10 PM,035XX S MICHIGAN AVE,BATTERY,SIMPLE,STREET,true,false,0211,002,3,35,08B,1177772,1881692,2003,02/28/2018 03:56:25 PM,41.830685937,-87.62324655,POINT (-87.62324655 41.830685937)
HJ769732,11/19/2003 08:20:00 PM,001XX W 35TH ST,ASSAULT,SIMPLE,CTA PLATFORM,true,false,0924,009,11,34,08A,1175667,1881771,2003,02/28/2018 03:56:25 PM,41.830950206,-87.630967456,POINT (-87.630967456 41.830950206)
HJ770646,11/19/2003 03:00:00 PM,034XX S WABASH AVE,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, BUILDING",false,false,2113,002,3,35,06,1177255,1882119,2003,02/10/2018 03:50:01 PM,41.83186937,-87.625130513,POINT (-87.625130513 41.83186937)
HJ766491,11/18/2003 11:10:00 AM,029XX S STATE ST,NARCOTICS,POSS: HEROIN(WHITE),RESIDENCE,true,false,2113,001,3,35,18,1176763,1885310,2003,02/28/2018 03:56:25 PM,41.840636838,-87.626839402,POINT (-87.626839402 41.840636838)
HJ765603,11/17/2003 06:55:00 PM,031XX S MICHIGAN AVE,CRIMINAL TRESPASS,TO LAND,GAS STATION,true,false,2113,002,3,35,26,1177699,1884310,2003,02/10/2018 03:50:01 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
HJ765152,11/17/2003 03:50:00 PM,035XX S MICHIGAN AVE,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,0211,002,3,35,06,1177772,1881665,2003,02/28/2018 03:56:25 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
T171717,11/17/2003 12:00:00 AM,035XX S MICHIGAN AVE,ROBBERY,AGGRAVATED,APARTMENT,false,false,0211,002,3,35,03,1177772,1881665,2003,02/28/2018 03:56:25 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
HJ759333,11/14/2003 06:05:26 PM,035XX S MICHIGAN AVE,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,PARKING LOT/GARAGE(NON.RESID.),false,false,0211,002,3,35,11,1177772,1881665,2003,02/28/2018 03:56:25 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
HJ766643,11/14/2003 05:00:00 PM,031XX S FEDERAL ST,THEFT,FROM BUILDING,OTHER,false,false,2113,002,3,35,06,1176201,1884026,2003,02/28/2018 03:56:25 PM,41.83712611,-87.628940348,POINT (-87.628940348 41.83712611)
HJ759217,11/14/2003 04:10:00 PM,035XX S MICHIGAN AVE,BATTERY,AGG PO HANDS NO/MIN INJURY,POLICE FACILITY/VEH PARKING LOT,true,false,0211,002,3,35,08B,1177772,1881665,2003,02/28/2018 03:56:25 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
HJ757909,11/14/2003 12:18:00 AM,035XX S STATE ST,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0211,002,3,35,08B,1176889,1881674,2003,09/07/2021 03:41:02 PM,41.830656526,-87.626486831,POINT (-87.626486831 41.830656526)
HJ756157,11/13/2003 07:30:00 AM,0000X E 34TH ST,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,true,false,2113,002,3,35,11,1177067,1882474,2003,02/28/2018 03:56:25 PM,41.832847769,-87.625809572,POINT (-87.625809572 41.832847769)
HJ755389,11/12/2003 05:45:00 PM,001XX E 35TH ST,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2112,002,3,35,03,1177932,1881826,2003,02/28/2018 03:56:25 PM,41.831050013,-87.622655441,POINT (-87.622655441 41.831050013)
HJ755102,11/12/2003 04:30:00 PM,030XX S STATE ST,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,2113,001,3,35,18,1176777,1884753,2003,02/28/2018 03:56:25 PM,41.839108072,-87.626804841,POINT (-87.626804841 41.839108072)
HJ754010,11/12/2003 05:20:27 AM,035XX S STATE ST,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,false,false,0211,002,3,35,26,1176849,1881588,2003,02/28/2018 03:56:25 PM,41.830421439,-87.626636187,POINT (-87.626636187 41.830421439)
HJ755823,11/11/2003 09:30:00 PM,035XX S MICHIGAN AVE,THEFT,$500 AND UNDER,CTA PLATFORM,false,false,0211,002,3,35,06,1177772,1881692,2003,02/28/2018 03:56:25 PM,41.830685937,-87.62324655,POINT (-87.62324655 41.830685937)
HJ758496,11/10/2003 11:30:00 PM,001XX E 35TH ST,THEFT,OVER $500,RESTAURANT,false,false,0211,002,3,35,06,1177870,1881825,2003,02/28/2018 03:56:25 PM,41.831048676,-87.622882951,POINT (-87.622882951 41.831048676)
HJ750961,11/10/2003 05:55:00 PM,031XX S MICHIGAN AVE,CRIMINAL TRESPASS,TO LAND,GAS STATION,true,false,2112,002,3,35,26,1177699,1884310,2003,02/10/2018 03:50:01 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
HJ755186,11/10/2003 07:00:00 AM,001XX W 33RD ST,ASSAULT,SIMPLE,COLLEGE/UNIVERSITY GROUNDS,false,true,2113,002,3,35,08A,1176137,1883117,2003,09/07/2021 03:41:02 PM,41.834633181,-87.629202531,POINT (-87.629202531 41.834633181)
HJ749478,11/09/2003 11:00:00 PM,033XX S STATE ST,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,false,false,2113,002,3,35,03,1176879,1882955,2003,02/10/2018 03:50:01 PM,41.834171918,-87.626484847,POINT (-87.626484847 41.834171918)
HJ746725,11/08/2003 12:40:00 PM,031XX S MICHIGAN AVE,CRIMINAL TRESPASS,TO LAND,GAS STATION,true,false,2112,002,3,35,26,1177699,1884310,2003,02/28/2018 03:56:25 PM,41.837871585,-87.623435005,POINT (-87.623435005 41.837871585)
HJ746617,11/08/2003 11:40:00 AM,034XX S STATE ST,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,2113,002,3,35,18,1176892,1881878,2003,02/10/2018 03:50:01 PM,41.831216251,-87.626469665,POINT (-87.626469665 41.831216251)
HJ745694,11/07/2003 08:45:00 PM,033XX S MICHIGAN AVE,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,2113,002,3,35,03,1177741,1882990,2003,02/28/2018 03:56:25 PM,41.834248453,-87.623320927,POINT (-87.623320927 41.834248453)
HJ745118,11/07/2003 04:10:00 PM,029XX S STATE ST,NARCOTICS,POSS: HEROIN(WHITE),CHA PARKING LOT/GROUNDS,true,false,2113,001,3,35,18,1176763,1885284,2003,02/10/2018 03:50:01 PM,41.840565492,-87.626840187,POINT (-87.626840187 41.840565492)
HJ745001,11/07/2003 02:02:00 PM,035XX S MICHIGAN AVE,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,0211,002,3,35,06,1177772,1881692,2003,02/28/2018 03:56:25 PM,41.830685937,-87.62324655,POINT (-87.62324655 41.830685937)
T000007,11/07/2003 12:00:00 AM,035XX S MICHIGAN AVE,ROBBERY,VEHICULAR HIJACKING,BANK,false,false,0211,002,3,35,03,1177772,1881665,2003,02/28/2018 03:56:25 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
HJ741483,11/05/2003 08:25:00 PM,030XX S STATE ST,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,2113,001,3,35,18,1176777,1884776,2003,02/28/2018 03:56:25 PM,41.839171186,-87.626804147,POINT (-87.626804147 41.839171186)
HJ741169,11/05/2003 02:00:00 PM,029XX S DEARBORN ST,MOTOR VEHICLE THEFT,AUTOMOBILE,CHA PARKING LOT/GROUNDS,false,false,2113,001,3,35,07,1176459,1885004,2003,02/10/2018 03:50:01 PM,41.839804007,-87.627964177,POINT (-87.627964177 41.839804007)
HJ738920,11/04/2003 07:45:00 AM,030XX S MICHIGAN AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2112,001,2,35,05,1177746,1884691,2003,02/28/2018 03:56:25 PM,41.838916012,-87.623250984,POINT (-87.623250984 41.838916012)
HJ744718,11/03/2003 02:30:00 PM,001XX E 35TH ST,BATTERY,SIMPLE,RESTAURANT,false,false,0211,002,3,35,08B,1177870,1881825,2003,02/28/2018 03:56:25 PM,41.831048676,-87.622882951,POINT (-87.622882951 41.831048676)
HJ735277,11/03/2003 06:05:00 AM,031XX S FEDERAL ST,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,2113,002,3,35,04A,1176201,1884026,2003,02/28/2018 03:56:25 PM,41.83712611,-87.628940348,POINT (-87.628940348 41.83712611)
HJ731322,11/01/2003 03:40:00 AM,001XX W 35TH ST,THEFT,$500 AND UNDER,STREET,false,false,0924,002,11,34,06,1175924,1881777,2003,02/28/2018 03:56:25 PM,41.830960901,-87.630024335,POINT (-87.630024335 41.830960901)
HJ731285,11/01/2003 02:55:00 AM,033XX S MICHIGAN AVE,BATTERY,SIMPLE,STREET,true,false,2112,002,3,35,08B,1177743,1882861,2003,02/28/2018 03:56:25 PM,41.833894421,-87.6233175,POINT (-87.6233175 41.833894421)
HJ784749,11/01/2003 12:01:00 AM,035XX S MICHIGAN AVE,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,false,false,0211,002,3,35,05,1177775,1881575,2003,02/10/2018 03:50:01 PM,41.830364812,-87.623239091,POINT (-87.623239091 41.830364812)
HJ729236,10/30/2003 04:15:00 PM,001XX W 33RD ST,THEFT,OVER $500,"SCHOOL, PRIVATE, GROUNDS",false,false,2113,002,3,35,06,1176137,1883117,2003,02/10/2018 03:50:01 PM,41.834633181,-87.629202531,POINT (-87.629202531 41.834633181)
HK172158,10/30/2003 01:00:00 PM,035XX S MICHIGAN AVE,INTIMIDATION,INTIMIDATION,POLICE FACILITY/VEH PARKING LOT,false,true,0211,002,3,35,26,1177772,1881665,2003,02/28/2018 03:56:25 PM,41.830611847,-87.623247369,POINT (-87.623247369 41.830611847)
HJ726204,10/29/2003 05:50:00 PM,029XX S STATE ST,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,true,2113,001,3,35,08B,1176763,1885284,2003,09/07/2021 03:41:02 PM,41.840565492,-87.626840187,POINT (-87.626840187 41.840565492)
HJ727993,10/29/2003 12:00:00 PM,033XX S MICHIGAN AVE,THEFT,$500 AND UNDER,STREET,false,false,2113,002,3,35,06,1177741,1882990,2003,02/28/2018 03:56:25 PM,41.834248453,-87.623320927,POINT (-87.623320927 41.834248453)
HJ724167,10/28/2003 07:30:00 PM,001XX W 35TH ST,NARCOTICS,POSS: HEROIN(WHITE),CTA PLATFORM,true,false,0924,009,11,34,18,1175739,1881773,2003,02/28/2018 03:56:25 PM,41.830954079,-87.630703226,POINT (-87.630703226 41.830954079)
HJ724187,10/28/2003 07:00:00 PM,031XX S STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,2113,002,3,35,07,1176789,1884290,2003,02/28/2018 03:56:25 PM,41.837837294,-87.626774783,POINT (-87.626774783 41.837837294)
HJ723999,10/28/2003 06:22:52 PM,029XX S STATE ST,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,2113,001,3,35,03,1176763,1885284,2003,02/28/2018 03:56:25 PM,41.840565492,-87.626840187,POINT (-87.626840187 41.840565492)
HJ722989,10/28/2003 10:28:49 AM,033XX S WABASH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,2113,002,3,35,07,1177272,1882870,2003,02/10/2018 03:50:01 PM,41.833929788,-87.625045419,POINT (-87.625045419 41.833929788)
HJ721878,10/27/2003 02:45:00 PM,034XX S WABASH AVE,BATTERY,SIMPLE,"SCHOOL, PRIVATE, GROUNDS",false,false,2113,002,3,35,08B,1177278,1882308,2003,02/28/2018 03:56:25 PM,41.83238748,-87.625040406,POINT (-87.625040406 41.83238748)
HJ721019,10/27/2003 12:15:00 PM,035XX S FEDERAL ST,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,false,false,0211,002,3,34,03,1176229,1881694,2003,02/10/2018 03:50:01 PM,41.830726285,-87.628907777,POINT (-87.628907777 41.830726285)
HJ721056,10/27/2003 07:00:00 AM,034XX S MICHIGAN AVE,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,2112,002,3,35,06,1177756,1882311,2003,02/28/2018 03:56:25 PM,41.832384884,-87.623286482,POINT (-87.623286482 41.832384884)
HJ720056,10/26/2003 07:30:00 PM,001XX E 31ST ST,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,true,false,2112,002,3,35,26,1177921,1884488,2003,02/28/2018 03:56:25 PM,41.838354993,-87.622614989,POINT (-87.622614989 41.838354993)
HJ718007,10/25/2003 06:58:00 PM,0000X W 30TH ST,NARCOTICS,POSS: COCAINE,STREET,true,false,2113,001,3,35,18,1176653,1884910,2003,02/28/2018 03:56:25 PM,41.83954169,-87.627255122,POINT (-87.627255122 41.83954169)
